category,measurement,segment,min_interval,min_value,max_value,max_interval,token,exact_dose_token,make_extreme_value_quintile,manual_correction_range,added,observation_count,num_quantiles,original_token
respiratory_support,tidal_volume_set,zero,[,0.0,0.0,],"respiratory_support_tidal_volume_set_[0.0,0.0]",1,1.0,,zero_token,12302.0,5.0,respiratory_support_tidal_volume_set_flat_100_to_300
respiratory_support,tidal_volume_set,flat,(,99.9,270.0,],"respiratory_support_tidal_volume_set_(99.9,270.0]",0,1.0,,added,12302.0,5.0,respiratory_support_tidal_volume_set_flat_100_to_300
respiratory_support,tidal_volume_set,flat,(,270.0,280.0,],"respiratory_support_tidal_volume_set_(270.0,280.0]",0,1.0,,added,11800.0,5.0,respiratory_support_tidal_volume_set_flat_100_to_300
respiratory_support,tidal_volume_set,flat,(,280.0,300.0,),"respiratory_support_tidal_volume_set_(280.0,300.0)",0,1.0,,added,37478.0,5.0,respiratory_support_tidal_volume_set_flat_100_to_300
respiratory_support,tidal_volume_set,flat,[,300.0,300.0,],"respiratory_support_tidal_volume_set_[300.0,300.0]",1,1.0,1.0,added,23234.0,5.0,respiratory_support_tidal_volume_set_flat_100_to_300
respiratory_support,tidal_volume_set,flat,(,300.0,330.0,],"respiratory_support_tidal_volume_set_(300.0,330.0]",0,,1.0,,,,
respiratory_support,tidal_volume_set,flat,(,330.0,350.0,],"respiratory_support_tidal_volume_set_(330.0,350.0]",0,,,,,,
respiratory_support,tidal_volume_set,flat,(,350.0,370.0,],"respiratory_support_tidal_volume_set_(350.0,370.0]",0,,,,,,
respiratory_support,tidal_volume_set,flat,(,370.0,385.0,],"respiratory_support_tidal_volume_set_(370.0,385.0]",0,,,,,,
respiratory_support,tidal_volume_set,flat,(,385.0,400.0,),"respiratory_support_tidal_volume_set_(385.0,400.0)",0,,,,,,
respiratory_support,tidal_volume_set,flat,[,400.0,400.0,],"respiratory_support_tidal_volume_set_[400.0,400.0]",1,,1.0,,,,
respiratory_support,tidal_volume_set,flat,(,400.0,430.0,],"respiratory_support_tidal_volume_set_(400.0,430.0]",0,,,,,,
respiratory_support,tidal_volume_set,flat,(,430.0,450.0,],"respiratory_support_tidal_volume_set_(430.0,450.0]",0,,,,,,
respiratory_support,tidal_volume_set,flat,(,450.0,500.0,),"respiratory_support_tidal_volume_set_(450.0,500.0)",0,,,,,,
respiratory_support,tidal_volume_set,flat,[,500.0,500.0,],"respiratory_support_tidal_volume_set_[500.0,500.0]",1,1.0,,added,12770.0,5.0,respiratory_support_tidal_volume_set_flat_500_to_2880
respiratory_support,tidal_volume_set,flat,(,500.0,520.0,],"respiratory_support_tidal_volume_set_(500.0,520.0]",0,1.0,,added,18811.0,5.0,respiratory_support_tidal_volume_set_flat_500_to_2880
respiratory_support,tidal_volume_set,flat,(,520.0,550.0,],"respiratory_support_tidal_volume_set_(520.0,550.0]",0,1.0,,added,11990.0,5.0,respiratory_support_tidal_volume_set_flat_500_to_2880
respiratory_support,tidal_volume_set,flat,(,550.0,600.0,],"respiratory_support_tidal_volume_set_(550.0,600.0]",0,1.0,,added,12259.0,5.0,respiratory_support_tidal_volume_set_flat_500_to_2880
respiratory_support,tidal_volume_set,flat,(,600.0,2880.0,],"respiratory_support_tidal_volume_set_(600.0,2880.0]",0,1.0,,added,8823.0,5.0,respiratory_support_tidal_volume_set_flat_500_to_2880
vitals,dbp,below,[,0.0,41.0,],"vitals_dbp_[0.0,41.0]",0,1.0,,added,82440.0,5.0,vital_dbp_below_0_to_49
vitals,dbp,below,(,41.0,44.0,],"vitals_dbp_(41.0,44.0]",0,1.0,,added,82020.0,5.0,vital_dbp_below_0_to_49
vitals,dbp,below,(,44.0,47.0,],"vitals_dbp_(44.0,47.0]",0,1.0,,added,137794.0,5.0,vital_dbp_below_0_to_49
vitals,dbp,below,(,47.0,48.0,],"vitals_dbp_(47.0,48.0]",0,1.0,,added,92207.0,5.0,vital_dbp_below_0_to_49
vitals,dbp,below,(,48.0,49.0,],"vitals_dbp_(48.0,49.0]",0,1.0,,added,105132.0,5.0,vital_dbp_below_0_to_49
vitals,dbp,below,(,49.0,53.0,],"vitals_dbp_(49.0,53.0]",0,,,,,,
vitals,dbp,below,(,53.0,56.0,],"vitals_dbp_(53.0,56.0]",0,,,,,,
vitals,dbp,below,(,56.0,58.0,],"vitals_dbp_(56.0,58.0]",0,,,,,,
vitals,dbp,below,(,58.0,60.0,],"vitals_dbp_(58.0,60.0]",0,,,,,,
vitals,dbp,normal,(,60.0,64.0,],"vitals_dbp_(60.0,64.0]",0,,,,,,
vitals,dbp,normal,(,64.0,68.0,],"vitals_dbp_(64.0,68.0]",0,,,,,,
vitals,dbp,normal,(,68.0,72.0,],"vitals_dbp_(68.0,72.0]",0,,,,,,
vitals,dbp,normal,(,72.0,76.0,],"vitals_dbp_(72.0,76.0]",0,,,,,,
vitals,dbp,normal,(,76.0,80.0,],"vitals_dbp_(76.0,80.0]",0,,,,,,
vitals,dbp,above,(,80.0,82.0,],"vitals_dbp_(80.0,82.0]",0,,,,,,
vitals,dbp,above,(,82.0,86.0,],"vitals_dbp_(82.0,86.0]",0,,,,,,
vitals,dbp,above,(,86.0,90.0,],"vitals_dbp_(86.0,90.0]",0,,,,,,
vitals,dbp,above,(,90.0,97.0,],"vitals_dbp_(90.0,97.0]",0,,,,,,
vitals,dbp,above,(,97.0,200.0,],"vitals_dbp_(97.0,200.0]",0,,,,,,
vitals,heart_rate,below,(,0.0,52.0,],"vitals_heart_rate_(0.0,52.0]",0,,,,,,
vitals,heart_rate,zero,[,0.0,0.0,],"vitals_heart_rate_[0.0,0.0]",1,,,zero_token,,,
vitals,heart_rate,below,(,52.0,56.0,],"vitals_heart_rate_(52.0,56.0]",0,,,,,,
vitals,heart_rate,below,(,56.0,58.0,],"vitals_heart_rate_(56.0,58.0]",0,,,,,,
vitals,heart_rate,below,(,58.0,60.0,],"vitals_heart_rate_(58.0,60.0]",0,,,,,,
vitals,heart_rate,normal,(,60.0,70.0,],"vitals_heart_rate_(60.0,70.0]",0,,,,,,
vitals,heart_rate,normal,(,70.0,77.0,],"vitals_heart_rate_(70.0,77.0]",0,,,,,,
vitals,heart_rate,normal,(,77.0,83.0,],"vitals_heart_rate_(77.0,83.0]",0,,,,,,
vitals,heart_rate,normal,(,83.0,91.0,],"vitals_heart_rate_(83.0,91.0]",0,,,,,,
vitals,heart_rate,normal,(,91.0,100.0,],"vitals_heart_rate_(91.0,100.0]",0,,,,,,
vitals,heart_rate,above,(,100.0,103.0,],"vitals_heart_rate_(100.0,103.0]",0,,,,,,
vitals,heart_rate,above,(,103.0,107.0,],"vitals_heart_rate_(103.0,107.0]",0,,,,,,
vitals,heart_rate,above,(,107.0,112.0,],"vitals_heart_rate_(107.0,112.0]",0,,,,,,
vitals,heart_rate,above,(,112.0,120.0,],"vitals_heart_rate_(112.0,120.0]",0,,,,,,
vitals,heart_rate,above,(,120.0,122.0,],"vitals_heart_rate_(120.0,122.0]",0,,,added,114254.0,5.0,vital_heart_rate_above_120_to_300
vitals,heart_rate,above,(,122.0,126.0,],"vitals_heart_rate_(122.0,126.0]",0,,,added,146790.0,5.0,vital_heart_rate_above_120_to_300
vitals,heart_rate,above,(,126.0,130.0,],"vitals_heart_rate_(126.0,130.0]",0,,,added,108964.0,5.0,vital_heart_rate_above_120_to_300
vitals,heart_rate,above,(,130.0,138.0,],"vitals_heart_rate_(130.0,138.0]",0,,,added,122195.0,5.0,vital_heart_rate_above_120_to_300
vitals,heart_rate,above,(,138.0,300.0,],"vitals_heart_rate_(138.0,300.0]",0,1.0,,added,111851.0,5.0,vital_heart_rate_above_120_to_300
vitals,height_cm,below,[,81.27,144.78,],"vitals_height_cm_[81.27,144.78]",0,,,,,,
vitals,height_cm,below,(,144.78,147.32,],"vitals_height_cm_(144.78,147.32]",0,,,,,,
vitals,height_cm,below,(,147.32,149.86,],"vitals_height_cm_(147.32,149.86]",0,,,,,,
vitals,height_cm,below,(,149.86,150.0,],"vitals_height_cm_(149.86,150.0]",0,,,,,,
vitals,height_cm,normal,(,150.0,160.02,],"vitals_height_cm_(150.0,160.02]",0,,,,,,
vitals,height_cm,normal,(,160.02,165.1,],"vitals_height_cm_(160.02,165.1]",0,,,,,,
vitals,height_cm,normal,(,165.1,170.18,],"vitals_height_cm_(165.1,170.18]",0,,,,,,
vitals,height_cm,normal,(,170.18,177.8,],"vitals_height_cm_(170.18,177.8]",0,,,,,,
vitals,height_cm,normal,(,177.8,190.0,],"vitals_height_cm_(177.8,190.0]",0,,,,,,
vitals,height_cm,above,(,190.0,191.0,],"vitals_height_cm_(190.0,191.0]",0,,,,,,
vitals,height_cm,above,(,191.0,193.04,],"vitals_height_cm_(191.0,193.04]",0,,,,,,
vitals,height_cm,above,(,193.04,195.58,],"vitals_height_cm_(193.04,195.58]",0,,,,,,
vitals,height_cm,above,(,195.58,223.52,],"vitals_height_cm_(195.58,223.52]",0,,,,,,
vitals,map,below,[,0.0,53.0,],"vitals_map_[0.0,53.0]",0,1.0,,added,40821.0,5.0,vital_map_below_0_to_61
vitals,map,below,(,53.0,57.0,],"vitals_map_(53.0,57.0]",0,1.0,,added,52534.0,5.0,vital_map_below_0_to_61
vitals,map,below,(,57.0,59.0,],"vitals_map_(57.0,59.0]",0,1.0,,added,54738.0,5.0,vital_map_below_0_to_61
vitals,map,below,(,59.0,60.0,],"vitals_map_(59.0,60.0]",0,1.0,,added,47524.0,5.0,vital_map_below_0_to_61
vitals,map,below,(,60.0,61.0,],"vitals_map_(60.0,61.0]",0,1.0,,added,57177.0,5.0,vital_map_below_0_to_61
vitals,map,below,(,61.0,65.0,],"vitals_map_(61.0,65.0]",0,,,,,,
vitals,map,below,(,65.0,67.0,],"vitals_map_(65.0,67.0]",0,,,,,,
vitals,map,below,(,67.0,69.0,],"vitals_map_(67.0,69.0]",0,,,,,,
vitals,map,below,(,69.0,70.0,],"vitals_map_(69.0,70.0]",0,,,,,,
vitals,map,normal,(,70.0,77.0,],"vitals_map_(70.0,77.0]",0,,,,,,
vitals,map,normal,(,77.0,83.0,],"vitals_map_(77.0,83.0]",0,,,,,,
vitals,map,normal,(,83.0,88.0,],"vitals_map_(83.0,88.0]",0,,,,,,
vitals,map,normal,(,88.0,94.0,],"vitals_map_(88.0,94.0]",0,,,,,,
vitals,map,normal,(,94.0,100.0,],"vitals_map_(94.0,100.0]",0,,,,,,
vitals,map,above,(,100.0,102.3,],"vitals_map_(100.0,102.3]",0,,,,,,
vitals,map,above,(,102.3,106.0,],"vitals_map_(102.3,106.0]",0,,,,,,
vitals,map,above,(,106.0,110.0,],"vitals_map_(106.0,110.0]",0,,,,,,
vitals,map,above,(,110.0,117.0,],"vitals_map_(110.0,117.0]",0,,,,,,
vitals,map,above,(,117.0,119.0,],"vitals_map_(117.0,119.0]",0,1.0,,added,71554.0,5.0,vital_map_above_117_to_250
vitals,map,above,(,119.0,122.0,],"vitals_map_(119.0,122.0]",0,1.0,,added,75154.0,5.0,vital_map_above_117_to_250
vitals,map,above,(,122.0,126.0,],"vitals_map_(122.0,126.0]",0,1.0,,added,66364.0,5.0,vital_map_above_117_to_250
vitals,map,above,(,126.0,133.0,],"vitals_map_(126.0,133.0]",0,1.0,,added,62337.0,5.0,vital_map_above_117_to_250
vitals,map,above,(,133.0,250.0,],"vitals_map_(133.0,250.0]",0,1.0,,added,61877.0,5.0,vital_map_above_117_to_250
vitals,respiratory_rate,below,(,0.0,6.0,],"vitals_respiratory_rate_(0.0,6.0]",0,1.0,,added,39443.0,5.0,vital_respiratory_rate_below_0_to_10
vitals,respiratory_rate,zero,[,0.0,0.0,],"vitals_respiratory_rate_[0.0,0.0]",1,1.0,,zero_token,39443.0,5.0,vital_respiratory_rate_below_0_to_10
vitals,respiratory_rate,below,(,6.0,9.0,],"vitals_respiratory_rate_(6.0,9.0]",0,1.0,,added,71767.0,5.0,vital_respiratory_rate_below_0_to_10
vitals,respiratory_rate,below,(,10.0,11.0,],"vitals_respiratory_rate_(10.0,11.0]",0,,,,,,
vitals,respiratory_rate,below,[,10.0,10.0,],"vitals_respiratory_rate_[10.0,10.0]",1,1.0,,added,87406.0,5.0,vital_respiratory_rate_below_0_to_10
vitals,respiratory_rate,below,(,11.0,12.0,],"vitals_respiratory_rate_(11.0,12.0]",0,,,,,,
vitals,respiratory_rate,normal,(,12.0,16.0,],"vitals_respiratory_rate_(12.0,16.0]",0,,,,,,
vitals,respiratory_rate,normal,(,16.0,17.0,],"vitals_respiratory_rate_(16.0,17.0]",0,,,,,,
vitals,respiratory_rate,normal,(,17.0,18.0,],"vitals_respiratory_rate_(17.0,18.0]",0,,,,,,
vitals,respiratory_rate,normal,(,18.0,19.0,],"vitals_respiratory_rate_(18.0,19.0]",0,,,,,,
vitals,respiratory_rate,normal,(,19.0,20.0,],"vitals_respiratory_rate_(19.0,20.0]",0,,,,,,
vitals,respiratory_rate,above,(,20.0,22.0,],"vitals_respiratory_rate_(20.0,22.0]",0,,,,,,
vitals,respiratory_rate,above,(,22.0,24.0,],"vitals_respiratory_rate_(22.0,24.0]",0,,,,,,
vitals,respiratory_rate,above,(,24.0,27.0,],"vitals_respiratory_rate_(24.0,27.0]",0,,,,,,
vitals,respiratory_rate,above,(,27.0,28.0,],"vitals_respiratory_rate_(27.0,28.0]",0,1.0,,added,382416.0,5.0,vital_respiratory_rate_above_27_to_60
vitals,respiratory_rate,above,(,28.0,29.0,],"vitals_respiratory_rate_(28.0,29.0]",0,1.0,,added,325512.0,5.0,vital_respiratory_rate_above_27_to_60
vitals,respiratory_rate,above,(,29.0,31.0,],"vitals_respiratory_rate_(29.0,31.0]",0,1.0,,added,355167.0,5.0,vital_respiratory_rate_above_27_to_60
vitals,respiratory_rate,above,(,31.0,34.0,],"vitals_respiratory_rate_(31.0,34.0]",0,1.0,,added,278602.0,5.0,vital_respiratory_rate_above_27_to_60
vitals,respiratory_rate,above,(,34.0,60.0,],"vitals_respiratory_rate_(34.0,60.0]",0,1.0,,added,265204.0,5.0,vital_respiratory_rate_above_27_to_60
vitals,sbp,below,[,0.0,67.0,],"vitals_sbp_[0.0,67.0]",0,1.0,,added,18985.0,5.0,vital_sbp_below_0_to_78
vitals,sbp,below,(,67.0,72.0,],"vitals_sbp_(67.0,72.0]",0,1.0,,added,20756.0,5.0,vital_sbp_below_0_to_78
vitals,sbp,below,(,72.0,75.0,],"vitals_sbp_(72.0,75.0]",0,1.0,,added,24042.0,5.0,vital_sbp_below_0_to_78
vitals,sbp,below,(,75.0,77.0,],"vitals_sbp_(75.0,77.0]",0,1.0,,added,24389.0,5.0,vital_sbp_below_0_to_78
vitals,sbp,below,(,77.0,78.0,],"vitals_sbp_(77.0,78.0]",0,1.0,,added,19729.0,5.0,vital_sbp_below_0_to_78
vitals,sbp,below,(,78.0,83.0,],"vitals_sbp_(78.0,83.0]",0,,,,,,
vitals,sbp,below,(,83.0,86.0,],"vitals_sbp_(83.0,86.0]",0,,,,,,
vitals,sbp,below,(,86.0,89.0,],"vitals_sbp_(86.0,89.0]",0,,,,,,
vitals,sbp,below,(,89.0,90.0,],"vitals_sbp_(89.0,90.0]",0,,,,,,
vitals,sbp,normal,(,90.0,100.0,],"vitals_sbp_(90.0,100.0]",0,,,,,,
vitals,sbp,normal,(,100.0,106.0,],"vitals_sbp_(100.0,106.0]",0,,,,,,
vitals,sbp,normal,(,106.0,111.0,],"vitals_sbp_(106.0,111.0]",0,,,,,,
vitals,sbp,normal,(,111.0,116.0,],"vitals_sbp_(111.0,116.0]",0,,,,,,
vitals,sbp,normal,(,116.0,120.0,],"vitals_sbp_(116.0,120.0]",0,,,,,,
vitals,sbp,above,(,120.0,126.0,],"vitals_sbp_(120.0,126.0]",0,,,,,,
vitals,sbp,above,(,126.0,134.0,],"vitals_sbp_(126.0,134.0]",0,,,,,,
vitals,sbp,above,(,134.0,142.0,],"vitals_sbp_(134.0,142.0]",0,,,,,,
vitals,sbp,above,(,142.0,155.0,],"vitals_sbp_(142.0,155.0]",0,,,,,,
vitals,sbp,above,(,155.0,158.0,],"vitals_sbp_(155.0,158.0]",0,1.0,,added,167841.0,5.0,vital_sbp_above_155_to_300
vitals,sbp,above,(,158.0,162.0,],"vitals_sbp_(158.0,162.0]",0,1.0,,added,171123.0,5.0,vital_sbp_above_155_to_300
vitals,sbp,above,(,162.0,168.0,],"vitals_sbp_(162.0,168.0]",0,1.0,,added,169145.0,5.0,vital_sbp_above_155_to_300
vitals,sbp,above,(,168.0,177.0,],"vitals_sbp_(168.0,177.0]",0,1.0,,added,150801.0,5.0,vital_sbp_above_155_to_300
vitals,sbp,above,(,177.0,300.0,],"vitals_sbp_(177.0,300.0]",0,1.0,,added,152658.0,5.0,vital_sbp_above_155_to_300
vitals,spo2,below,[,49.9,88.0,],"vitals_spo2_[49.9,88.0]",0,1.0,,added,176877.0,5.0,vital_spo2_below_50_to_92
vitals,spo2,below,(,88.0,90.0,],"vitals_spo2_(88.0,90.0]",0,1.0,,added,203438.0,5.0,vital_spo2_below_50_to_92
vitals,spo2,below,(,90.0,91.0,],"vitals_spo2_(90.0,91.0]",0,1.0,,added,258275.0,5.0,vital_spo2_below_50_to_92
vitals,spo2,below,(,92.0,93.0,],"vitals_spo2_(92.0,93.0]",0,,,,,,
vitals,spo2,below,[,92.0,92.0,],"vitals_spo2_[92.0,92.0]",1,1.0,,added,261626.0,5.0,vital_spo2_below_50_to_92
vitals,spo2,below,(,93.0,94.0,],"vitals_spo2_(93.0,94.0]",0,,,,,,
vitals,spo2,below,(,94.0,95.0,],"vitals_spo2_(94.0,95.0]",0,,,,,,
vitals,spo2,normal,(,95.0,96.0,],"vitals_spo2_(95.0,96.0]",0,,,,,,
vitals,spo2,normal,(,96.0,97.0,],"vitals_spo2_(96.0,97.0]",0,,,,,,
vitals,spo2,normal,(,97.0,98.0,],"vitals_spo2_(97.0,98.0]",0,,,,,,
vitals,spo2,normal,(,98.0,100.0,],"vitals_spo2_(98.0,100.0]",0,,,,,,
vitals,temp_c,below,[,31.999,35.388,],"vitals_temp_c_[31.999,35.388]",0,1.0,,added,68229.0,5.0,vital_temp_c_below_32_to_36
vitals,temp_c,below,(,35.388,35.611,],"vitals_temp_c_(35.388,35.611]",0,1.0,,added,77476.0,5.0,vital_temp_c_below_32_to_36
vitals,temp_c,below,(,35.611,35.722,],"vitals_temp_c_(35.611,35.722]",0,1.0,,added,75142.0,5.0,vital_temp_c_below_32_to_36
vitals,temp_c,below,(,35.722,35.833,],"vitals_temp_c_(35.722,35.833]",0,1.0,,added,98733.0,5.0,vital_temp_c_below_32_to_36
vitals,temp_c,below,(,35.833,35.889,],"vitals_temp_c_(35.833,35.889]",0,1.0,,added,78541.0,5.0,vital_temp_c_below_32_to_36
vitals,temp_c,below,(,35.889,36.111,],"vitals_temp_c_(35.889,36.111]",0,,,,,,
vitals,temp_c,below,(,36.111,36.278,],"vitals_temp_c_(36.111,36.278]",0,,,,,,
vitals,temp_c,below,(,36.278,36.389,],"vitals_temp_c_(36.278,36.389]",0,,,,,,
vitals,temp_c,below,(,36.389,36.5,],"vitals_temp_c_(36.389,36.5]",0,,,,,,
vitals,temp_c,normal,(,36.5,36.611,],"vitals_temp_c_(36.5,36.611]",0,,,,,,
vitals,temp_c,normal,(,36.611,36.722,],"vitals_temp_c_(36.611,36.722]",0,,,,,,
vitals,temp_c,normal,(,36.722,36.889,],"vitals_temp_c_(36.722,36.889]",0,,,,,,
vitals,temp_c,normal,(,36.889,37.111,],"vitals_temp_c_(36.889,37.111]",0,,,,,,
vitals,temp_c,normal,(,37.111,37.5,],"vitals_temp_c_(37.111,37.5]",0,,,,,,
vitals,temp_c,above,(,37.499,37.611,],"vitals_temp_c_(37.499,37.611]",0,,,,,,
vitals,temp_c,above,(,37.611,37.722,],"vitals_temp_c_(37.611,37.722]",0,,,,,,
vitals,temp_c,above,(,37.722,37.944,],"vitals_temp_c_(37.722,37.944]",0,,,,,,
vitals,temp_c,above,(,37.944,38.333,],"vitals_temp_c_(37.944,38.333]",0,,,,,,
vitals,temp_c,above,(,38.333,38.444,],"vitals_temp_c_(38.333,38.444]",0,1.0,,added,17698.0,5.0,vital_temp_c_above_38_to_44
vitals,temp_c,above,(,38.444,38.555,],"vitals_temp_c_(38.444,38.555]",0,1.0,,added,14414.0,5.0,vital_temp_c_above_38_to_44
vitals,temp_c,above,(,38.555,38.777,],"vitals_temp_c_(38.555,38.777]",0,1.0,,added,17946.0,5.0,vital_temp_c_above_38_to_44
vitals,temp_c,above,(,38.777,39.166,],"vitals_temp_c_(38.777,39.166]",0,1.0,,added,16624.0,5.0,vital_temp_c_above_38_to_44
vitals,temp_c,above,(,39.166,44.0,],"vitals_temp_c_(39.166,44.0]",0,1.0,,added,13343.0,5.0,vital_temp_c_above_38_to_44
vitals,weight_kg,below,[,30.0,41.6,],"vitals_weight_kg_[30.0,41.6]",0,,,,,,
vitals,weight_kg,below,(,41.6,44.9,],"vitals_weight_kg_(41.6,44.9]",0,,,,,,
vitals,weight_kg,below,(,44.9,47.0,],"vitals_weight_kg_(44.9,47.0]",0,,,,,,
vitals,weight_kg,below,(,47.0,48.8,],"vitals_weight_kg_(47.0,48.8]",0,,,,,,
vitals,weight_kg,below,(,48.8,50.0,],"vitals_weight_kg_(48.8,50.0]",0,,,,,,
vitals,weight_kg,normal,(,50.0,62.9,],"vitals_weight_kg_(50.0,62.9]",0,,,,,,
vitals,weight_kg,normal,(,62.9,71.5,],"vitals_weight_kg_(62.9,71.5]",0,,,,,,
vitals,weight_kg,normal,(,71.5,79.5,],"vitals_weight_kg_(71.5,79.5]",0,,,,,,
vitals,weight_kg,normal,(,79.5,88.4,],"vitals_weight_kg_(79.5,88.4]",0,,,,,,
vitals,weight_kg,normal,(,88.4,99.9,],"vitals_weight_kg_(88.4,99.9]",0,,,,,,
vitals,weight_kg,above,(,100.0,105.1,],"vitals_weight_kg_(100.0,105.1]",0,,,,,,
vitals,weight_kg,above,(,105.1,111.5,],"vitals_weight_kg_(105.1,111.5]",0,,,,,,
vitals,weight_kg,above,(,111.5,120.5,],"vitals_weight_kg_(111.5,120.5]",0,,,,,,
vitals,weight_kg,above,(,120.5,136.0,],"vitals_weight_kg_(120.5,136.0]",0,,,,,,
vitals,weight_kg,above,(,136.0,606.0,],"vitals_weight_kg_(136.0,606.0]",0,,,,,,
